smiles,nn_similarity,ecfp4_prob,ecfp4_pred,sim_bin
CCCCC1CC2CCC(O)C(C2)OC(=O)C(CCCC)C1=O,0.6888888888888889,0.00012014922415941022,0,"[0.6, 0.8)"
CCCCC1CC2CCC(OC(=O)C(CCCC)C1=O)C(O)C2,0.6888888888888889,6.628489416587862e-05,0,"[0.6, 0.8)"
CCCCC(CC1CCC(O)C(O)C1)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5409836065573771,6.36027963141064e-07,0,"[0.4, 0.6)"
CCCCC1CC2CCC(O)C(C2)OC(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.49206349206349204,5.885005018749562e-09,0,"[0.4, 0.6)"
CCCCC1CC2CCC(OC(=O)C(CCCCc3c[nH]c(Cl)c3Cl)C1=O)C(O)C2,0.49206349206349204,3.246512205363048e-09,0,"[0.4, 0.6)"
CCCCC(CC1CCC(O)C(O)C1)C(O)C(C(=O)O)C(C)C,0.574468085106383,0.0367457468850747,0,"[0.4, 0.6)"
CCCCC1CC2CCC(O)C(C2)OC(=O)C(C(C)C)C1O,0.56,9.764801176679907e-06,0,"[0.4, 0.6)"
CCCCC1CC2CCC(OC(=O)C(C(C)C)C1O)C(O)C2,0.56,5.386857752426694e-06,0,"[0.4, 0.6)"
CCCCC(CC1CCC(O)C(O)C1)C1OC(=O)C1C(C)C,0.5714285714285714,0.008608034683127071,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(=O)C(CCCC)CC1CCC(O)C(O)C1,0.6136363636363636,6.125715898408188e-05,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC2CC(CCC2O)CC(CCCC)C1=O,0.6458333333333334,9.542582799920779e-07,0,"[0.6, 0.8)"
CCCCCCC1C(=O)OC2CCC(CC(CCCC)C1=O)CC2O,0.6458333333333334,5.264247796650865e-07,0,"[0.6, 0.8)"
CCCCC(C=C(C(=O)O)C(C)C)CC1CCC(O)C(O)C1,0.5531914893617021,0.08727585156789203,0,"[0.4, 0.6)"
CCCCC1C=C(C(C)C)C(=O)OC2CC(CCC2O)C1,0.5576923076923077,0.0005877271756072251,0,"[0.4, 0.6)"
CCCCC1C=C(C(C)C)C(=O)OC2CCC(C1)CC2O,0.5576923076923077,0.000324310064316517,0,"[0.4, 0.6)"
CCCCCCC(CC(CCCC)CC1CCC(O)C(O)C1)C(=O)O,0.6521739130434783,6.941287981168446e-05,0,"[0.6, 0.8)"
CCCCCCC1CC(CCCC)CC2CCC(O)C(C2)OC1=O,0.6382978723404256,2.1263186732053688e-05,0,"[0.6, 0.8)"
CCCCCCC1CC(CCCC)CC2CCC(OC1=O)C(O)C2,0.6382978723404256,1.1730126472447904e-05,0,"[0.6, 0.8)"
CCCCC(CC1CCC(O)C(O)C1)C(O)C(CCCC)C(=O)O,0.6744186046511628,0.014358851082508832,0,"[0.6, 0.8)"
CCCCC1CC2CCC(O)C(C2)OC(=O)C(CCCC)C1O,0.6888888888888889,0.0010969153602133372,0,"[0.6, 0.8)"
CCCCC1CC2CCC(OC(=O)C(CCCC)C1O)C(O)C2,0.6888888888888889,0.0006054202662139261,0,"[0.6, 0.8)"
CCCCC(CC1CCC(O)C(O)C1)C1OC(=O)C1CCCC,0.6458333333333334,0.005491679775999577,0,"[0.6, 0.8)"
CCCCC(=CC(CCCC)CC1CCC(O)C(O)C1)C(=O)O,0.6304347826086957,0.0010222278826236403,0,"[0.6, 0.8)"
CCCCC1=CC(CCCC)CC2CCC(O)C(C2)OC1=O,0.6530612244897959,7.047525293908918e-05,0,"[0.6, 0.8)"
CCCCC1=CC(CCCC)CC2CCC(OC1=O)C(O)C2,0.6530612244897959,3.887949068711667e-05,0,"[0.6, 0.8)"
CCCCCCC(=CC(CCCC)CC1CCC(O)C(O)C1)C(=O)O,0.6041666666666666,0.0001687948264794095,0,"[0.6, 0.8)"
CCCCCCC1=CC(CCCC)CC2CCC(O)C(C2)OC1=O,0.6274509803921569,4.883244975828861e-06,0,"[0.6, 0.8)"
CCCCCCC1=CC(CCCC)CC2CCC(OC1=O)C(O)C2,0.6274509803921569,2.6938887957829637e-06,0,"[0.6, 0.8)"
CCCCC(CC1CCC(O)C(O)C1)CC(C(=O)O)C(C)C,0.6304347826086957,0.008420990503787031,0,"[0.6, 0.8)"
CCCCC1CC2CCC(O)C(C2)OC(=O)C(C(C)C)C1,0.5833333333333334,0.007123759790702141,0,"[0.4, 0.6)"
CCCCC1CC2CCC(OC(=O)C(C(C)C)C1)C(O)C2,0.5833333333333334,0.003942473398163756,0,"[0.4, 0.6)"
CCCCC(C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)CC1CCC(O)C(O)C1,0.5384615384615384,1.752769122066268e-06,0,"[0.4, 0.6)"
CCCCC1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)OC2CC(CCC2O)C1,0.5079365079365079,1.3042793989737182e-07,0,"[0.4, 0.6)"
CCCCC1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)OC2CCC(C1)CC2O,0.5079365079365079,7.195166717646554e-08,0,"[0.4, 0.6)"
CCCCC(CC1CCC(O)C(O)C1)CC(CCCC)C(=O)O,0.6976744186046512,0.0242708250939313,0,"[0.6, 0.8)"
CCCCC1CC2CCC(O)C(C2)OC(=O)C(CCCC)C1,0.6818181818181818,0.0026704415769907923,0,"[0.6, 0.8)"
CCCCC1CC2CCC(OC(=O)C(CCCC)C1)C(O)C2,0.6818181818181818,0.0014749373100015277,0,"[0.6, 0.8)"
CCCCC(CC1CCC(O)C(O)C1)CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.55,7.20713948277621e-07,0,"[0.4, 0.6)"
CCCCC1CC2CCC(O)C(C2)OC(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1,0.5,5.277657651373511e-07,0,"[0.4, 0.6)"
CCCCC1CC2CCC(OC(=O)C(CCCCc3c[nH]c(Cl)c3Cl)C1)C(O)C2,0.5,2.911464635178352e-07,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.5166666666666667,1.6259659565877654e-07,0,"[0.4, 0.6)"
CC(C)C1C(=O)OC2CC(CCC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.46875,8.681341535874864e-08,0,"[0.4, 0.6)"
CC(C)C1C(=O)OC2CCC(CC(CCCCc3c[nH]c(Cl)c3Cl)C1=O)CC2O,0.46875,4.789134790534257e-08,0,"[0.4, 0.6)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.5423728813559322,8.95552877997145e-07,0,"[0.4, 0.6)"
O=C1OC2CC(CCC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C(O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5,8.24136354365467e-08,0,"[0.4, 0.6)"
O=C1OC2CCC(CC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C(O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5,4.546417236022601e-08,0,"[0.4, 0.6)"
O=C1OC(C(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(O)C(O)C2)C1CCCCc1c[nH]c(Cl)c1Cl,0.53125,4.1692439043060804e-08,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.5396825396825397,2.7313581491959916e-08,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC2CC(CCC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.4852941176470588,2.513542001024228e-09,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC2CCC(CC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.4852941176470588,1.386616450909495e-09,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC1C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.5294117647058824,1.2715819653812976e-09,0,"[0.4, 0.6)"
CCCCC(C(=O)O)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.5409836065573771,6.36027963141064e-07,0,"[0.4, 0.6)"
CCCCC1C(=O)OC2CC(CCC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.49206349206349204,5.885005018749562e-09,0,"[0.4, 0.6)"
CCCCC1C(=O)OC2CCC(CC(CCCCc3c[nH]c(Cl)c3Cl)C1=O)CC2O,0.49206349206349204,3.246512205363048e-09,0,"[0.4, 0.6)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.5344827586206896,4.5193379017499164e-07,0,"[0.4, 0.6)"
O=C1OC2CC(CCC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5,9.018254649665949e-09,0,"[0.4, 0.6)"
O=C1OC2CCC(CC(CCCCc3c[nH]c(Cl)c3Cl)C(=O)C1CCCCc1c[nH]c(Cl)c1Cl)CC2O,0.5,4.974995558892837e-09,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.5166666666666667,2.2515991669600423e-06,0,"[0.4, 0.6)"
CC(C)C1C(=O)OC2CC(CCC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.46875,7.036426333031083e-10,0,"[0.4, 0.6)"
CC(C)C1C(=O)OC2CCC(CC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.46875,3.8817033879285555e-10,0,"[0.4, 0.6)"
CC(C)C1C(=O)OC1C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.5230769230769231,1.0195010961875064e-07,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.55,1.3783580401783988e-08,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC2CC(CCC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.484375,2.750486628193077e-10,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC2CCC(CC(CCCCc3c[nH]c(Cl)c3Cl)C1=O)CC2O,0.484375,1.5173289331458766e-10,0,"[0.4, 0.6)"
CC(C)C(=CC(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1)C(=O)O,0.49206349206349204,1.865063470005546e-06,0,"[0.4, 0.6)"
CC(C)C1=CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(O)C(C2)OC1=O,0.4461538461538462,1.2599471117515356e-08,0,"[0.4, 0.6)"
CC(C)C1=CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(OC1=O)C(O)C2,0.4461538461538462,6.950603569062288e-09,0,"[0.4, 0.6)"
CCCCCCC(CC(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1)C(=O)O,0.5666666666666667,1.5618840760952153e-08,0,"[0.4, 0.6)"
CCCCCCC1CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(O)C(C2)OC1=O,0.4925373134328358,2.4666306950733225e-08,0,"[0.4, 0.6)"
CCCCCCC1CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(OC1=O)C(O)C2,0.4925373134328358,1.3607374504517638e-08,0,"[0.4, 0.6)"
CCCCC(C(=O)O)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.5483870967741935,1.260354021607549e-06,0,"[0.4, 0.6)"
CCCCC1C(=O)OC2CC(CCC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.4925373134328358,5.378032550268345e-08,0,"[0.4, 0.6)"
CCCCC1C(=O)OC2CCC(CC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.4925373134328358,2.966836669566567e-08,0,"[0.4, 0.6)"
CCCCC1C(=O)OC1C(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.5454545454545454,8.400073659649151e-08,0,"[0.4, 0.6)"
CCCCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1)C(=O)O,0.5384615384615384,2.6205398890643037e-08,0,"[0.4, 0.6)"
CCCCC1=CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(O)C(C2)OC1=O,0.5,6.490856409565256e-09,0,"[0.4, 0.6)"
CCCCC1=CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(OC1=O)C(O)C2,0.5,3.5807351897745685e-09,0,"[0.4, 0.6)"
CCCCCCC(=CC(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1)C(=O)O,0.5223880597014925,4.323458860923259e-09,0,"[0.4, 0.6)"
CCCCCCC1=CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(O)C(C2)OC1=O,0.49230769230769234,1.974385350159473e-09,0,"[0.4, 0.6)"
CCCCCCC1=CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(OC1=O)C(O)C2,0.49230769230769234,1.0891861783843146e-09,0,"[0.4, 0.6)"
CC(C)C(CC(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1)C(=O)O,0.5245901639344263,1.6787168514574587e-07,0,"[0.4, 0.6)"
CC(C)C1CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(O)C(C2)OC1=O,0.49206349206349204,2.0807557952365093e-06,0,"[0.4, 0.6)"
CC(C)C1CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(OC1=O)C(O)C2,0.49206349206349204,1.1478673931678297e-06,0,"[0.4, 0.6)"
O=C(O)C(=CC(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1)CCCCc1c[nH]c(Cl)c1Cl,0.5238095238095238,1.4175690787900936e-07,0,"[0.4, 0.6)"
O=C1OC2CC(CCC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)C=C1CCCCc1c[nH]c(Cl)c1Cl,0.4918032786885246,6.473584972191881e-08,0,"[0.4, 0.6)"
O=C1OC2CCC(CC(CCCCc3c[nH]c(Cl)c3Cl)C=C1CCCCc1c[nH]c(Cl)c1Cl)CC2O,0.4918032786885246,3.5712073502478654e-08,0,"[0.4, 0.6)"
CCCCC(CC(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1)C(=O)O,0.55,7.20713948277621e-07,0,"[0.4, 0.6)"
CCCCC1CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(O)C(C2)OC1=O,0.5,5.277657651373511e-07,0,"[0.4, 0.6)"
CCCCC1CC(CCCCc2c[nH]c(Cl)c2Cl)CC2CCC(OC1=O)C(O)C2,0.5,2.911464635178352e-07,0,"[0.4, 0.6)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)CC(CCCCc1c[nH]c(Cl)c1Cl)CC1CCC(O)C(O)C1,0.543859649122807,5.121079781656052e-07,0,"[0.4, 0.6)"
O=C1OC2CC(CCC2O)CC(CCCCc2c[nH]c(Cl)c2Cl)CC1CCCCc1c[nH]c(Cl)c1Cl,0.5172413793103449,8.087545767181418e-07,0,"[0.4, 0.6)"
O=C1OC2CCC(CC(CCCCc3c[nH]c(Cl)c3Cl)CC1CCCCc1c[nH]c(Cl)c1Cl)CC2O,0.5172413793103449,4.4615638240167533e-07,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(=O)C(C(=O)C1=CCC(O)C(O)C1)C(C)C,0.6578947368421053,0.04243441014713458,0,"[0.6, 0.8)"
CC(C)C1C(=O)OC2CC(=CCC2O)C(=O)C(C(C)C)C1=O,0.6428571428571429,0.4000392820071162,0,"[0.6, 0.8)"
CC(C)C1C(=O)OC2CC=C(CC2O)C(=O)C(C(C)C)C1=O,0.6428571428571429,0.10654244517883492,0,"[0.6, 0.8)"
CC(C)C(C(=O)C1=CCC(O)C(O)C1)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5079365079365079,7.480539627968735e-05,0,"[0.4, 0.6)"
CC(C)C1C(=O)C2=CCC(O)C(C2)OC(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.463768115942029,7.032655269917308e-08,0,"[0.4, 0.6)"
CC(C)C1C(=O)C2=CCC(OC(=O)C(CCCCc3c[nH]c(Cl)c3Cl)C1O)C(O)C2,0.463768115942029,1.2577324496296808e-08,0,"[0.4, 0.6)"
CC(C)C(C(=O)C1=CCC(O)C(O)C1)C1OC(=O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5,1.3657455541809294e-06,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C(C(=O)C1=CCC(O)C(O)C1)C(C)C,0.5849056603773585,0.01467486572197393,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC2CC(=CCC2O)C(=O)C(C(C)C)C1O,0.5740740740740741,4.968642886448734e-05,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC2CC=C(CC2O)C(=O)C(C(C)C)C1O,0.5740740740740741,8.886370466766072e-06,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC1C(C(=O)C1=CCC(O)C(O)C1)C(C)C,0.6,0.0002718200454455432,0,"[0.6, 0.8)"
CCCCC(C(=O)O)C(=O)C(C(=O)C1=CCC(O)C(O)C1)C(C)C,0.5918367346938775,0.0097240841761442,0,"[0.4, 0.6)"
CCCCC1C(=O)OC2CC(=CCC2O)C(=O)C(C(C)C)C1=O,0.6,8.91087866093377e-05,0,"[0.6, 0.8)"
CCCCC1C(=O)OC2CC=C(CC2O)C(=O)C(C(C)C)C1=O,0.6,1.5937537543164305e-05,0,"[0.6, 0.8)"
CC(C)C(C(=O)C1=CCC(O)C(O)C1)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O,0.5084745762711864,1.2166597465168085e-07,0,"[0.4, 0.6)"
CC(C)C1C(=O)C2=CCC(O)C(C2)OC(=O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.45588235294117646,1.9093276289718208e-09,0,"[0.4, 0.6)"
CC(C)C1C(=O)C2=CCC(OC(=O)C(CCCCc3c[nH]c(Cl)c3Cl)C1=O)C(O)C2,0.45588235294117646,3.414674953981268e-10,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(O)C(C(=O)C1=CCC(O)C(O)C1)C(C)C,0.675,0.9250271267304898,1,"[0.6, 0.8)"
CC(C)C1C(=O)OC2CC(=CCC2O)C(=O)C(C(C)C)C1O,0.6190476190476191,0.039727273447320494,0,"[0.6, 0.8)"
CC(C)C1C(=O)OC2CC=C(CC2O)C(=O)C(C(C)C)C1O,0.6190476190476191,0.0073444898400597605,0,"[0.6, 0.8)"
CC(C)C1C(=O)OC1C(C(=O)C1=CCC(O)C(O)C1)C(C)C,0.6170212765957447,0.02816913079615623,0,"[0.6, 0.8)"
CCCCCCC(C(=O)O)C(=O)C(C(=O)C1=CCC(O)C(O)C1)C(C)C,0.5686274509803921,2.4220763632425016e-05,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC2CC(=CCC2O)C(=O)C(C(C)C)C1=O,0.5769230769230769,1.3490246168566487e-06,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC2CC=C(CC2O)C(=O)C(C(C)C)C1=O,0.5769230769230769,2.412621907972835e-07,0,"[0.4, 0.6)"
CC(C)C(=CC(C(=O)C1=CCC(O)C(O)C1)C(C)C)C(=O)O,0.6136363636363636,0.07559446716405385,0,"[0.6, 0.8)"
CC(C)C1=CC(C(C)C)C(=O)C2=CCC(O)C(C2)OC1=O,0.5869565217391305,0.00250288022993625,0,"[0.4, 0.6)"
CC(C)C1=CC(C(C)C)C(=O)C2=CCC(OC1=O)C(O)C2,0.5869565217391305,0.0004485413502841555,0,"[0.4, 0.6)"
CCCCCCC(CC(C(=O)C1=CCC(O)C(O)C1)C(C)C)C(=O)O,0.6078431372549019,0.0009752304679896074,0,"[0.6, 0.8)"
CCCCCCC1CC(C(C)C)C(=O)C2=CCC(O)C(C2)OC1=O,0.5925925925925926,3.348771634239476e-05,0,"[0.4, 0.6)"
CCCCCCC1CC(C(C)C)C(=O)C2=CCC(OC1=O)C(O)C2,0.5925925925925926,5.9891664951183156e-06,0,"[0.4, 0.6)"
CCCCC(C(=O)O)C(O)C(C(=O)C1=CCC(O)C(O)C1)C(C)C,0.6078431372549019,0.8579129475428936,1,"[0.6, 0.8)"
CCCCC1C(=O)OC2CC(=CCC2O)C(=O)C(C(C)C)C1O,0.5961538461538461,0.0032717108767969932,0,"[0.4, 0.6)"
CCCCC1C(=O)OC2CC=C(CC2O)C(=O)C(C(C)C)C1O,0.5961538461538461,0.0005866947088741701,0,"[0.4, 0.6)"
CCCCC1C(=O)OC1C(C(=O)C1=CCC(O)C(O)C1)C(C)C,0.6226415094339622,0.01764440589849922,0,"[0.6, 0.8)"
CCCCC(=CC(C(=O)C1=CCC(O)C(O)C1)C(C)C)C(=O)O,0.62,0.010281773370180486,0,"[0.6, 0.8)"
CCCCC1=CC(C(C)C)C(=O)C2=CCC(O)C(C2)OC1=O,0.5849056603773585,0.0004532621100920938,0,"[0.4, 0.6)"
CCCCC1=CC(C(C)C)C(=O)C2=CCC(OC1=O)C(O)C2,0.5849056603773585,8.109237164068793e-05,0,"[0.4, 0.6)"
CCCCCCC(=CC(C(=O)C1=CCC(O)C(O)C1)C(C)C)C(=O)O,0.5961538461538461,0.0017110129058409685,0,"[0.4, 0.6)"
CCCCCCC1=CC(C(C)C)C(=O)C2=CCC(O)C(C2)OC1=O,0.5636363636363636,3.141781996001098e-05,0,"[0.4, 0.6)"
CCCCCCC1=CC(C(C)C)C(=O)C2=CCC(OC1=O)C(O)C2,0.5636363636363636,5.6189628726234526e-06,0,"[0.4, 0.6)"
CC(C)C(CC(C(=O)C1=CCC(O)C(O)C1)C(C)C)C(=O)O,0.6590909090909091,0.7484399287203938,1,"[0.6, 0.8)"
CC(C)C1CC(C(C)C)C(=O)C2=CCC(O)C(C2)OC1=O,0.6744186046511628,0.6956509007026443,1,"[0.6, 0.8)"
CC(C)C1CC(C(C)C)C(=O)C2=CCC(OC1=O)C(O)C2,0.6744186046511628,0.2901652966418506,0,"[0.6, 0.8)"
CC(C)C(C=C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(=O)C1=CCC(O)C(O)C1,0.47692307692307695,8.609225991372261e-06,0,"[0.4, 0.6)"
CC(C)C1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)OC2CC(=CCC2O)C1=O,0.46153846153846156,6.477273724386119e-07,0,"[0.4, 0.6)"
CC(C)C1C=C(CCCCc2c[nH]c(Cl)c2Cl)C(=O)OC2CC=C(CC2O)C1=O,0.46153846153846156,1.1584075855088456e-07,0,"[0.4, 0.6)"
CCCCC(CC(C(=O)C1=CCC(O)C(O)C1)C(C)C)C(=O)O,0.6326530612244898,0.2835412913955237,0,"[0.6, 0.8)"
CCCCC1CC(C(C)C)C(=O)C2=CCC(O)C(C2)OC1=O,0.6153846153846154,0.002207390298961462,0,"[0.6, 0.8)"
CCCCC1CC(C(C)C)C(=O)C2=CCC(OC1=O)C(O)C2,0.6153846153846154,0.00039549041698786044,0,"[0.6, 0.8)"
CC(C)C(CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(=O)C1=CCC(O)C(O)C1,0.5333333333333333,4.9034270345827866e-06,0,"[0.4, 0.6)"
CC(C)C1CC(CCCCc2c[nH]c(Cl)c2Cl)C(=O)OC2CC(=CCC2O)C1=O,0.4696969696969697,4.739800395150263e-08,0,"[0.4, 0.6)"
CC(C)C1CC(CCCCc2c[nH]c(Cl)c2Cl)C(=O)OC2CC=C(CC2O)C1=O,0.4696969696969697,8.476742312405573e-09,0,"[0.4, 0.6)"
CC(C)C(C(=O)O)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)C1=CCC(O)C(O)C1,0.5,1.6827033292694068e-07,0,"[0.4, 0.6)"
CC(C)C1C(=O)OC(C2=CCC(O)C(O)C2)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.46875,1.8161195958207638e-06,0,"[0.4, 0.6)"
CC(C)C1C(=O)OC2CC(=CCC2O)C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.47692307692307695,9.548245935584729e-09,0,"[0.4, 0.6)"
CC(C)C1C(=O)OC2CC=C(CC2O)C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.47692307692307695,1.6752218482913164e-08,0,"[0.4, 0.6)"
O=C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)C1=CCC(O)C(O)C1,0.5166666666666667,1.4880848039675341e-05,0,"[0.4, 0.6)"
O=C1OC(C2=CCC(O)C(O)C2)C(CCCCc2c[nH]c(Cl)c2Cl)C(O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5166666666666667,1.1029703703174984e-06,0,"[0.4, 0.6)"
O=C1OC2CC(=CCC2O)C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C(O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5161290322580645,9.232881600338125e-08,0,"[0.4, 0.6)"
O=C1OC2CC=C(CC2O)C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C(O)C1CCCCc1c[nH]c(Cl)c1Cl,0.5161290322580645,1.619891665746606e-07,0,"[0.4, 0.6)"
O=C1OC(C(CCCCc2c[nH]c(Cl)c2Cl)C(O)C2=CCC(O)C(O)C2)C1CCCCc1c[nH]c(Cl)c1Cl,0.5076923076923077,1.616569118132382e-09,0,"[0.4, 0.6)"
CCCCCCC(C(=O)O)C(O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)C1=CCC(O)C(O)C1,0.515625,4.5385903681761736e-07,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC(C2=CCC(O)C(O)C2)C(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.515625,3.36396408198265e-08,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC2CC(=CCC2O)C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.5151515151515151,2.8159461469076734e-09,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC2CC=C(CC2O)C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C1O,0.5151515151515151,4.940524746322195e-09,0,"[0.4, 0.6)"
CCCCCCC1C(=O)OC1C(CCCCc1c[nH]c(Cl)c1Cl)C(O)C1=CCC(O)C(O)C1,0.5072463768115942,4.9303905065831323e-11,0,"[0.4, 0.6)"
CCCCC(C(=O)O)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(O)C1=CCC(O)C(O)C1,0.5161290322580645,8.098088213709307e-07,0,"[0.4, 0.6)"
CCCCC1C(=O)OC(C2=CCC(O)C(O)C2)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.5238095238095238,3.769900204970551e-07,0,"[0.4, 0.6)"
CCCCC1C(=O)OC2CC(=CCC2O)C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.5230769230769231,1.982021605957185e-09,0,"[0.4, 0.6)"
CCCCC1C(=O)OC2CC=C(CC2O)C(O)C(CCCCc2c[nH]c(Cl)c2Cl)C1=O,0.5230769230769231,3.477419768446611e-09,0,"[0.4, 0.6)"
